STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING AND ABDUCTION OF OTHERS,AUTO THEFT,OTHER THEFT,RIOTS,CHEATING,HURT/GREVIOUS HURT,DOWRY DEATHS,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
JAMMU & KASHMIR,RAMBAN,2002,62,69,0,0,7,0,0,27,6,2,9,0,0,0,1,318,566
JAMMU & KASHMIR,REASI,2002,45,62,2,0,8,5,0,28,4,0,7,0,2,0,0,152,377
JAMMU & KASHMIR,SRINAGAR,2002,86,50,4,0,24,11,376,263,154,76,48,0,12,0,40,1056,3104
JAMMU & KASHMIR,UDHAMPUR,2002,14,21,0,0,15,3,7,96,48,6,24,4,9,0,4,716,1096
JAMMU & KASHMIR,TOTAL,2002,1048,1240,31,0,192,78,664,1356,996,382,366,18,54,0,380,9390,19967
JHARKHAND,BOKARO,2002,58,108,2,0,48,14,95,350,180,24,432,29,16,0,118,381,2194
JHARKHAND,CHAIBASA,2002,134,42,38,0,37,10,5,93,34,2,17,0,8,0,1,204,730
JHARKHAND,CHATRA,2002,31,4,0,0,18,3,24,59,123,3,2,15,4,0,0,481,840
JHARKHAND,DEOGHAR,2002,36,34,4,0,37,3,20,78,145,0,18,16,17,0,2,764,1283
JHARKHAND,DHANBAD,2002,88,42,13,0,38,47,31,462,237,61,135,36,19,0,4,1561,3201
JHARKHAND,DHANBAD RLY.,2002,5,0,0,0,2,1,0,240,11,4,1,0,0,0,3,77,408
JHARKHAND,DUMKA,2002,67,149,4,0,50,12,0,88,99,10,57,8,37,0,46,220,1008
JHARKHAND,GARHWA,2002,39,17,3,0,32,7,0,68,107,10,225,14,19,2,7,229,869
JHARKHAND,GIRIDIH,2002,72,27,4,0,39,15,2,126,108,27,73,52,36,0,98,1008,1955
JHARKHAND,GODDA,2002,31,36,0,0,86,15,0,128,125,17,314,4,56,0,3,1310,2203
JHARKHAND,GUMLA,2002,108,32,8,0,31,1,7,51,32,6,2,1,14,0,6,265,689
JHARKHAND,HAZARIBAGH,2002,86,59,11,0,71,15,44,493,198,73,102,31,90,0,0,1035,2621
JHARKHAND,JAMSHEDPUR,2002,81,180,9,0,76,32,135,404,114,64,93,12,72,0,3,1149,2755
JHARKHAND,JAMSHEDPUR RLY.,2002,2,0,0,0,1,0,4,110,3,1,0,0,0,0,1,56,201
JHARKHAND,JAMTARA,2002,18,33,2,0,25,11,4,65,39,5,116,3,18,0,1,135,534
JHARKHAND,KODERMA,2002,30,25,0,0,6,9,6,44,103,15,187,7,37,0,38,178,785
JHARKHAND,LATEHAR,2002,43,14,2,0,12,6,0,33,20,4,39,3,3,0,36,173,456
JHARKHAND,LOHARDAGGA,2002,44,9,1,0,14,1,1,28,23,4,8,0,12,0,0,230,432
JHARKHAND,PAKUR,2002,37,7,4,0,37,5,2,30,44,11,6,2,5,0,1,349,584
JHARKHAND,PALAMU,2002,69,48,3,0,14,8,4,95,167,4,327,24,18,34,3,499,1549
JHARKHAND,RANCHI,2002,270,161,0,0,55,45,159,570,263,51,2,9,62,0,4,1992,4306
JHARKHAND,SAHEBGANJ,2002,45,58,2,0,26,17,6,92,65,19,28,5,19,0,28,242,730
JHARKHAND,SARAIKELA,2002,51,36,2,0,26,12,8,107,31,16,109,3,25,0,7,308,824
JHARKHAND,SIMDEGA,2002,43,22,3,0,16,1,3,0,10,10,1,1,1,0,6,123,282
JHARKHAND,TOTAL,2002,1488,1143,115,0,797,290,560,3814,2281,441,2294,275,588,36,416,12969,31439
KARNATAKA,BAGALKOT,2002,51,38,2,0,4,10,35,112,209,28,363,2,63,0,0,842,1915
KARNATAKA,BANGALORE COMMR.,2002,201,311,4,0,32,101,2754,4327,284,1788,4029,33,242,0,45,11801,29120
KARNATAKA,BANGALORE RURAL,2002,153,114,7,0,22,38,129,638,480,63,1274,35,129,0,0,3459,7310
KARNATAKA,BELGAUM,2002,113,60,1,0,6,10,107,165,370,137,806,7,102,0,19,2442,4726
KARNATAKA,BELLARY,2002,62,58,0,0,11,5,65,200,271,29,643,8,52,0,4,1366,3088
KARNATAKA,BIDAR,2002,49,62,0,0,8,10,42,166,166,31,1020,10,64,0,0,2394,4417
KARNATAKA,BIJAPUR,2002,62,53,2,0,3,6,32,85,326,23,645,5,90,0,0,1132,2762
KARNATAKA,CHAMARAJNAGAR,2002,29,24,0,0,4,3,11,88,222,2,375,1,13,0,0,444,1327
KARNATAKA,CHICKMAGALUR,2002,36,64,2,0,18,3,45,192,166,12,852,3,64,0,9,1068,2796
KARNATAKA,CHITRADURGA,2002,37,18,1,0,12,3,37,128,319,18,733,7,32,0,1,1437,2986
KARNATAKA,DAKSHIN KANNADA,2002,26,27,0,0,9,6,103,105,141,49,502,0,28,0,4,2178,3429
KARNATAKA,DAVANAGERE,2002,57,26,7,0,14,3,75,204,276,39,589,8,73,0,17,1383,3106
KARNATAKA,DHARWAD COMMR.,2002,17,36,0,0,1,9,123,146,122,61,221,5,24,0,6,1051,2021
KARNATAKA,DHARWAD RURAL,2002,35,13,0,0,0,7,2,32,89,9,133,4,17,0,0,487,905
KARNATAKA,GADAG,2002,15,22,0,0,3,1,29,43,133,20,173,3,12,0,0,389,928
KARNATAKA,GULBARGA,2002,79,76,7,0,24,11,56,202,368,47,1163,4,73,0,0,1484,4003
KARNATAKA,HASSAN,2002,74,65,1,0,11,26,70,217,242,13,1362,7,62,0,0,1553,4100
KARNATAKA,HAVERI,2002,18,19,2,0,2,3,25,82,276,23,300,4,18,0,0,1055,1955
KARNATAKA,K.G.F.,2002,14,16,0,0,6,3,34,221,79,16,250,3,21,0,1,281,1054
KARNATAKA,KODAGU,2002,35,29,2,0,4,5,16,60,74,15,445,2,18,0,1,476,1365
KARNATAKA,KOLAR,2002,73,71,1,0,18,24,69,293,367,25,649,16,46,0,0,1667,3553
KARNATAKA,KOPPAL,2002,19,37,0,0,6,0,10,72,126,25,243,3,49,0,0,622,1393
KARNATAKA,MANDYA,2002,61,56,0,0,30,18,58,216,266,14,1339,14,102,0,0,2236,4745
KARNATAKA,MYSORE COMMR.,2002,22,38,1,0,7,5,128,151,48,38,350,10,58,0,0,732,1762
KARNATAKA,MYSORE RURAL,2002,62,45,1,0,5,9,27,190,231,12,936,5,73,0,0,966,2798
KARNATAKA,RAICHUR,2002,59,67,7,0,6,9,36,102,256,112,580,10,56,0,14,917,2522
KARNATAKA,RAILWAYS,2002,14,1,0,0,0,0,6,374,118,2,26,1,1,0,0,152,724
KARNATAKA,SHIMOGA,2002,53,47,2,0,11,2,87,262,247,42,1133,4,159,0,0,1750,4165
KARNATAKA,TUMKUR,2002,58,49,4,0,9,9,103,268,255,38,990,16,30,0,25,1884,4180
KARNATAKA,UDUPI,2002,15,22,0,0,1,5,38,42,188,15,315,2,22,0,6,1359,2209
KARNATAKA,UTTAR KANNADA,2002,28,12,1,0,5,1,24,59,123,18,385,1,33,0,0,1501,2335
KARNATAKA,TOTAL,2002,1627,1576,55,0,292,345,4376,9442,6838,2764,22824,233,1826,0,152,50508,113699
KERALA,ALAPUZHA,2002,18,30,1,0,13,9,128,116,548,129,1335,2,165,0,0,4608,7578
KERALA,CBCID,2002,15,8,2,0,0,1,0,4,22,26,3,0,2,0,0,80,240
KERALA,ERNAKULAM,2002,36,80,18,0,27,3,316,843,686,321,1753,1,179,0,5,10360,15673
KERALA,IDUKKI,2002,32,18,2,0,26,0,33,182,323,60,1457,0,108,0,2,2035,4646
KERALA,KANNUR,2002,28,63,7,0,21,6,88,109,567,123,1007,0,203,0,0,2421,5024
KERALA,KASARGOD,2002,20,22,6,0,25,6,94,52,407,69,637,0,87,0,1,1172,2770
KERALA,KOLLAM,2002,41,49,59,0,60,8,153,166,778,158,2411,2,312,0,2,4814,9877
KERALA,KOTTAYAM,2002,20,22,7,0,28,8,103,276,439,275,1719,0,132,0,0,3631,7316
KERALA,KOZHIKODE,2002,21,39,18,0,53,4,230,339,973,383,1149,0,343,0,6,4413,8746
KERALA,MALAPPURAM,2002,26,28,14,0,70,7,150,169,597,273,839,3,431,0,0,3545,6532
KERALA,PALAKKAD,2002,51,42,10,0,48,3,112,199,609,138,1450,0,196,0,9,2601,6135
KERALA,PATHANAMTHITTA,2002,28,24,15,0,12,0,80,106,295,61,960,0,116,0,0,2378,4468
KERALA,RAILWAYS,2002,0,0,0,0,0,0,2,300,16,1,9,0,0,0,0,55,387
KERALA,THRISSUR,2002,52,59,42,0,30,4,176,229,642,406,1304,4,189,0,6,6176,10049
KERALA,TRIVANDRUM,2002,58,69,9,0,56,12,283,570,964,397,2550,2,314,0,0,5948,12690
KERALA,WAYANADU,2002,8,9,0,0,30,0,30,105,224,104,450,3,59,0,1,857,2069
KERALA,TOTAL,2002,454,562,210,0,499,71,1978,3765,8090,2924,19033,17,2836,0,32,55094,104200
MADHYA PRADESH,BALAGHAT,2002,69,41,3,0,87,1,42,194,30,8,390,5,78,0,50,1498,3005
MADHYA PRADESH,BARWANI,2002,37,34,0,0,30,0,24,84,36,16,307,3,15,0,81,962,1787
MADHYA PRADESH,BETUL,2002,65,50,0,0,115,2,28,141,11,21,544,13,50,0,61,1420,2902
MADHYA PRADESH,BHIND,2002,72,106,2,0,33,13,26,282,107,36,650,36,65,0,98,1723,3665
MADHYA PRADESH,BHOPAL,2002,62,92,0,0,98,20,560,940,79,110,489,16,131,0,146,10100,14217
MADHYA PRADESH,BHOPAL RLY.,2002,7,5,0,0,1,0,8,916,8,6,2,0,0,0,2,293,1315
MADHYA PRADESH,CHHATARPUR,2002,70,66,1,0,76,11,0,171,76,31,502,20,58,0,74,1982,3680
MADHYA PRADESH,CHHINDWARA,2002,81,46,4,0,82,1,57,137,65,24,1096,11,117,0,119,1508,3834
MADHYA PRADESH,DAMOH,2002,49,57,0,0,57,7,21,154,19,9,1064,31,52,0,45,900,2785
MADHYA PRADESH,DATIYA,2002,54,63,0,0,22,9,19,109,19,11,401,14,16,0,57,888,1875
MADHYA PRADESH,DEWAS,2002,53,76,0,0,97,20,126,776,145,53,399,14,135,0,98,3747,6531
MADHYA PRADESH,DHAR,2002,90,101,0,0,74,6,96,557,69,17,577,53,91,0,0,2933,5397
MADHYA PRADESH,DINDORI,2002,26,7,0,0,26,1,5,17,21,5,102,1,15,0,24,492,865
MADHYA PRADESH,GUNA,2002,64,74,9,0,148,3,57,315,167,19,1654,12,99,0,155,2605,6268
MADHYA PRADESH,GWALIOR,2002,102,126,3,0,69,31,282,590,154,89,1007,18,133,0,197,3456,7690
MADHYA PRADESH,HARDA,2002,18,13,0,0,28,0,16,52,21,5,341,7,16,0,4,240,876
MADHYA PRADESH,HOSHANGABAD,2002,48,86,97,0,62,1,74,265,29,39,423,9,45,0,0,1451,3156
MADHYA PRADESH,INDORE,2002,109,135,1,0,93,19,1370,1526,134,122,1114,23,249,0,316,8202,14934
MADHYA PRADESH,INDORE RLY.,2002,3,4,0,0,1,0,2,162,3,0,7,0,0,0,0,81,278
MADHYA PRADESH,JABALPUR,2002,73,146,4,0,80,18,390,597,65,78,2954,49,125,0,199,3461,9290
MADHYA PRADESH,JABALPUR RLY.,2002,2,2,0,0,0,0,4,204,2,0,8,0,0,0,1,104,345
MADHYA PRADESH,JHABUA,2002,133,129,0,0,29,6,12,218,32,6,676,3,8,0,20,1401,3104
MADHYA PRADESH,KATNI,2002,40,37,2,0,37,1,61,149,25,17,868,5,65,0,97,612,2403
MADHYA PRADESH,KHANDWA,2002,33,41,0,0,71,1,80,290,60,31,89,11,59,0,59,2526,3983
MADHYA PRADESH,KHARGON,2002,37,39,43,0,50,0,38,434,83,20,133,7,65,0,119,2138,3696
MADHYA PRADESH,MANDLA,2002,21,26,0,0,43,0,11,87,23,10,366,0,44,0,43,895,1823
MADHYA PRADESH,MANDSAUR,2002,34,38,0,0,45,7,102,304,68,28,338,7,49,0,74,1315,2812
MADHYA PRADESH,MORENA,2002,62,116,3,0,46,10,79,454,154,19,1274,28,41,0,116,2167,5149
MADHYA PRADESH,NARSINGHPUR,2002,48,53,2,0,88,1,40,123,46,5,838,23,46,0,53,701,2443
MADHYA PRADESH,NEEMUCH,2002,19,23,2,0,26,4,77,233,45,18,308,3,90,0,52,1003,2223
MADHYA PRADESH,PANNA,2002,35,30,1,0,35,5,8,97,12,9,66,17,31,0,32,1109,1717
MADHYA PRADESH,RAISEN,2002,34,70,0,0,98,2,18,151,45,11,521,16,58,0,0,1526,3080
MADHYA PRADESH,RAJGARH,2002,36,57,0,0,80,3,44,246,186,14,323,4,68,0,126,2662,4301
MADHYA PRADESH,RATLAM,2002,36,47,1,0,67,4,95,308,46,18,421,7,79,0,89,1641,3332
MADHYA PRADESH,REWA,2002,68,40,1,0,32,21,153,283,87,18,537,26,54,0,137,2108,4569
MADHYA PRADESH,SAGAR,2002,81,120,0,0,136,6,75,426,183,46,2343,26,164,0,113,2605,7303
MADHYA PRADESH,SATNA,2002,62,72,0,0,66,24,121,235,54,22,925,37,47,0,146,1992,4503
MADHYA PRADESH,SEONI,2002,40,15,2,0,44,0,12,132,32,29,350,3,24,0,86,1018,2038
MADHYA PRADESH,SHAHDOL,2002,51,34,1,0,72,3,41,351,38,25,402,11,133,0,0,2802,4734
MADHYA PRADESH,SHAJAPUR,2002,42,57,4,0,84,3,91,556,126,25,666,9,84,0,59,1316,3765
MADHYA PRADESH,SHEOPUR,2002,20,36,0,0,28,15,9,84,41,4,333,5,21,0,20,522,1339
MADHYA PRADESH,SHIVPURI,2002,71,77,0,0,73,12,26,201,115,19,802,6,41,0,120,2439,4429
MADHYA PRADESH,SIDHI,2002,48,25,3,0,46,1,29,316,28,15,432,36,42,0,91,2007,3606
MADHYA PRADESH,SIHORE,2002,21,61,2,0,63,4,43,319,37,39,448,5,49,0,109,2107,3897
MADHYA PRADESH,TIKAMGARH,2002,45,58,3,0,51,6,24,180,82,19,889,20,40,0,52,1367,3240
MADHYA PRADESH,UJJAIN,2002,54,172,0,0,68,20,288,1240,164,51,715,9,140,0,82,4240,8425
MADHYA PRADESH,UMARIYA,2002,28,7,0,0,20,0,9,74,20,5,132,7,31,0,7,738,1272
MADHYA PRADESH,VIDISHA,2002,42,54,0,0,114,3,52,234,86,18,729,8,54,0,50,1920,3918
MADHYA PRADESH,TOTAL,2002,2395,2864,194,0,2891,325,4845,15914,3178,1240,29955,674,3117,0,3679,94923,191799
MAHARASHTRA,AHMEDNAGAR,2002,82,45,6,0,45,7,239,602,296,69,663,8,280,0,445,1050,4506
MAHARASHTRA,AKOLA,2002,59,34,0,0,28,5,82,647,120,37,801,4,156,0,116,1269,3886
MAHARASHTRA,AMRAVATI COMMR.,2002,27,25,1,0,18,2,127,664,50,52,475,4,68,0,65,655,2665
MAHARASHTRA,AMRAVATI RURAL,2002,58,36,3,0,66,1,42,1010,85,26,773,5,95,0,142,880,3922
MAHARASHTRA,AURANGABAD COMMR.,2002,32,18,0,0,8,8,198,337,124,96,408,7,110,0,108,590,2440
MAHARASHTRA,AURANGABAD RURAL,2002,50,29,0,0,12,3,41,250,158,26,792,24,208,0,199,613,2703
MAHARASHTRA,BEED,2002,69,51,0,0,25,13,65,366,313,43,884,2,158,0,202,677,3288
MAHARASHTRA,BHANDARA,2002,36,13,2,0,32,1,37,303,66,25,403,3,70,0,113,744,2258
MAHARASHTRA,BULDHANA,2002,50,35,2,0,30,4,44,684,169,43,749,17,162,0,175,924,3665
MAHARASHTRA,CHANDRAPUR,2002,52,19,6,0,29,3,54,417,128,50,538,3,116,0,187,886,2970
MAHARASHTRA,DHULE,2002,46,25,1,0,16,0,73,282,82,40,392,7,124,0,194,673,2149
MAHARASHTRA,GADCHIROLI,2002,51,33,4,0,22,1,7,106,33,17,285,0,65,0,62,440,1403
MAHARASHTRA,GONDIA,2002,44,16,0,0,25,1,42,276,23,24,370,4,70,0,91,595,1959
MAHARASHTRA,HINGOLI,2002,32,15,1,0,17,0,16,147,74,21,485,6,98,0,58,431,1629
MAHARASHTRA,JALGAON,2002,81,39,2,0,22,2,100,526,184,55,790,10,219,0,289,1421,4302
MAHARASHTRA,JALNA,2002,48,28,1,0,14,3,37,235,128,47,587,5,199,0,116,558,2326
MAHARASHTRA,KOLHAPUR,2002,65,42,3,0,17,8,162,310,138,70,549,20,70,0,284,870,2990
MAHARASHTRA,LATUR,2002,39,27,2,0,4,0,55,209,166,41,869,5,125,0,147,846,2832
MAHARASHTRA,MUMBAI,2002,252,134,7,0,128,58,3101,7065,143,1155,3542,18,214,0,753,5950,26276
MAHARASHTRA,MUMBAI RLY.,2002,3,3,0,0,2,4,2,1692,8,35,34,0,0,0,2,102,1942
MAHARASHTRA,NAGPUR COMMR.,2002,98,54,0,0,49,9,845,1666,254,235,916,4,210,0,218,2408,8722
MAHARASHTRA,NAGPUR RLY.,2002,7,2,1,0,0,0,9,788,8,2,25,0,0,0,2,166,1052
MAHARASHTRA,NAGPUR RURAL,2002,95,35,1,0,66,6,76,922,132,38,915,7,98,0,306,1574,5053
MAHARASHTRA,NANDED,2002,83,85,0,0,29,6,84,458,191,110,1559,24,241,0,137,2072,5799
MAHARASHTRA,NANDURBAR,2002,26,9,0,0,28,0,23,123,82,27,237,2,75,0,71,277,1178
MAHARASHTRA,NASIK COMMR.,2002,25,9,2,0,12,9,211,401,131,98,272,3,136,0,143,592,2521
MAHARASHTRA,NASIK RURAL,2002,90,44,1,0,38,4,97,384,365,53,1024,8,375,0,432,1252,4783
MAHARASHTRA,NAVI MUMBAI,2002,48,21,1,0,24,9,320,570,66,197,322,6,34,0,269,652,3071
MAHARASHTRA,OSMANABAD,2002,46,17,3,0,28,7,17,260,173,30,828,0,115,0,166,661,2656
MAHARASHTRA,PARBHANI,2002,55,31,0,0,19,4,45,184,143,38,955,5,137,0,91,342,2366
MAHARASHTRA,PUNE COMMR.,2002,95,42,0,0,51,14,1197,1250,702,346,1058,5,131,0,332,2088,8504
MAHARASHTRA,PUNE RLY.,2002,1,3,0,1,1,0,0,321,1,5,2,0,0,0,0,63,409
MAHARASHTRA,PUNE RURAL,2002,141,37,7,0,42,7,251,455,185,41,592,4,175,0,757,1301,4518
MAHARASHTRA,RAIGAD,2002,43,21,0,0,29,2,49,229,144,54,277,13,54,0,283,619,2149
MAHARASHTRA,RATNAGIRI,2002,26,6,0,0,13,0,23,152,49,22,211,0,23,0,103,343,1222
MAHARASHTRA,SANGLI,2002,97,29,0,0,33,8,104,342,107,90,411,4,63,0,289,734,2688
MAHARASHTRA,SATARA,2002,83,17,4,0,31,5,111,331,97,72,490,13,156,0,360,1189,3341
MAHARASHTRA,SINDHUDURG,2002,18,7,0,0,11,2,16,80,43,9,152,1,11,0,73,205,781
MAHARASHTRA,SOLAPUR COMMR.,2002,27,39,2,0,30,5,85,228,109,42,180,4,62,0,68,420,1597
MAHARASHTRA,SOLAPUR RURAL,2002,79,40,2,0,33,5,64,245,184,30,558,1,74,0,363,868,2835
MAHARASHTRA,THANE COMMR.,2002,128,68,0,0,42,34,636,979,229,446,1010,3,175,0,247,1023,6419
MAHARASHTRA,THANE RURAL,2002,122,41,21,0,51,35,195,393,174,79,727,16,81,0,564,695,4010
MAHARASHTRA,WARDHA,2002,49,31,5,0,37,2,51,550,122,43,744,2,79,0,127,1137,3493
MAHARASHTRA,WASHIM,2002,34,13,0,0,29,1,22,332,71,15,416,9,99,0,73,516,1875
MAHARASHTRA,YAVATMAL,2002,76,67,2,0,65,5,67,713,110,51,980,17,142,0,185,1272,4309
MAHARASHTRA,TOTAL,2002,2768,1435,93,1,1351,303,9122,28484,6360,4145,29250,303,5353,0,9407,42643,165462
MANIPUR,BISHNUPUR,2002,24,23,0,0,2,13,0,9,5,8,66,0,1,0,1,112,293
MANIPUR,CHANDEL,2002,9,4,0,0,0,9,0,6,0,2,19,0,0,0,4,33,98
MANIPUR,CHURACHANDPUR,2002,30,11,0,0,0,18,0,4,2,0,6,0,0,0,0,28,108
MANIPUR,IMPHAL(EAST),2002,24,27,3,0,4,5,22,17,8,11,50,0,0,0,0,170,391
MANIPUR,IMPHAL(WEST),2002,32,51,0,0,3,8,92,70,26,29,128,0,5,0,0,433,1010
MANIPUR,SENAPATI,2002,13,11,0,0,0,1,0,6,2,2,0,0,0,0,0,91,130
MANIPUR,TAMENGLONG,2002,3,3,0,0,0,4,0,6,0,0,2,0,0,0,0,8,28
MANIPUR,THOUBAL,2002,27,29,0,0,4,16,1,17,21,20,102,0,4,0,20,181,488
MANIPUR,UKHRUL,2002,3,1,0,0,1,1,0,5,0,0,5,0,0,0,0,18,38
MANIPUR,TOTAL,2002,165,160,3,0,14,75,115,140,64,72,378,0,10,0,25,1074,2584
MEGHALAYA,GARO HILLS EAST,2002,10,13,0,0,1,5,0,25,2,2,8,0,0,0,0,18,110
MEGHALAYA,GARO HILLS SOUTH,2002,10,3,0,0,1,1,0,11,0,3,4,0,0,0,0,15,57
MEGHALAYA,GARO HILLS WEST,2002,17,6,0,0,5,12,0,45,4,4,21,0,0,0,0,45,196
MEGHALAYA,JAINTIA HILLS,2002,39,4,0,0,2,2,2,41,0,0,19,0,0,0,12,73,227
MEGHALAYA,KHASI HILLS EAST,2002,48,22,3,0,19,18,40,181,3,21,18,0,0,0,0,174,771
MEGHALAYA,KHASI HILLS WEST,2002,16,8,0,0,7,4,0,11,0,0,6,0,0,0,0,34,119
MEGHALAYA,RI-BHOI,2002,27,2,0,0,3,0,9,27,0,3,13,0,0,0,0,60,184
MEGHALAYA,TOTAL,2002,167,58,3,0,38,42,51,341,9,33,89,0,0,0,12,419,1664
MIZORAM,AIZAWL,2002,5,18,0,0,36,4,17,525,0,58,33,0,2,0,0,415,1409
MIZORAM,CHAMPHAI,2002,6,1,0,0,9,0,2,43,0,5,17,0,0,0,0,66,212
MIZORAM,KOLASIB,2002,4,1,1,0,5,1,3,84,1,6,12,0,1,0,10,62,240
MIZORAM,LAWNGTLAI,2002,3,0,0,0,2,0,0,22,0,0,7,0,0,0,0,110,162
MIZORAM,LUNGLEI,2002,2,2,0,0,11,0,4,169,0,10,13,0,0,0,0,32,336
MIZORAM,MAMIT,2002,1,0,0,0,4,0,0,18,0,3,6,0,0,0,3,8,62
MIZORAM,SAIHA,2002,2,4,3,0,7,0,3,85,0,2,19,0,0,0,0,163,326
MIZORAM,SERCHHIP,2002,6,0,1,0,2,0,1,23,0,1,5,0,0,0,0,8,73
MIZORAM,TOTAL,2002,29,26,5,0,76,5,30,969,1,85,112,0,3,0,13,864,2820
NAGALAND,DIMAPUR,2002,32,7,1,0,3,17,52,76,1,3,27,0,0,0,12,66,467
NAGALAND,KIPHIRE,2002,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,11
NAGALAND,KOHIMA,2002,25,2,0,0,9,0,24,20,0,12,1,0,0,0,0,110,226
NAGALAND,MOKOKCHUNG,2002,11,1,1,0,0,1,2,5,0,0,2,0,0,0,5,19,64
NAGALAND,MON,2002,1,1,0,0,0,0,2,15,0,3,7,0,0,0,4,13,64
NAGALAND,PEREN,2002,4,9,0,0,0,0,0,5,0,1,1,0,0,0,0,8,31
NAGALAND,PHEK,2002,5,4,3,0,1,4,0,8,0,0,5,0,0,0,0,11,52
NAGALAND,TUENSANG,2002,6,5,0,0,1,1,0,2,3,0,0,0,0,0,0,13,45
NAGALAND,WOKHA,2002,6,3,0,0,1,0,0,36,1,0,10,0,0,0,3,24,99
NAGALAND,ZUNHEBOTO,2002,9,2,0,0,1,0,1,6,0,2,0,0,0,0,0,26,55
NAGALAND,TOTAL,2002,100,34,5,0,17,23,81,176,5,21,53,0,0,0,24,292,1114
ODISHA,ANGUL,2002,40,43,2,0,25,0,10,117,105,19,43,8,49,0,133,826,1614
ODISHA,BALASORE,2002,23,6,0,0,47,4,32,146,73,27,170,28,86,0,0,1474,2490
ODISHA,BARAGARH,2002,22,36,2,0,12,0,17,102,91,15,76,3,29,0,107,568,1259
ODISHA,BERHAMPUR,2002,30,56,2,0,10,1,43,83,42,21,236,7,22,0,52,341,1128
ODISHA,BHADRAK,2002,26,36,5,0,27,0,10,46,76,15,14,12,12,0,62,916,1411
ODISHA,BOLANGIR,2002,33,52,14,0,15,4,5,93,60,83,316,4,17,0,0,531,1439
ODISHA,BOUDH,2002,12,15,0,0,2,1,0,28,18,1,47,1,5,0,10,197,403
ODISHA,CUTTACK,2002,47,140,0,0,32,7,242,477,78,77,73,3,131,0,545,1823,4280
ODISHA,DEOGARH,2002,12,9,0,0,7,0,3,18,15,4,126,5,10,0,28,112,433
ODISHA,DHENKANAL,2002,28,35,1,0,12,4,9,87,100,12,108,5,30,0,78,593,1305
ODISHA,GAJAPATI,2002,6,10,0,0,8,1,1,35,31,8,36,0,7,0,37,195,425
ODISHA,GANJAM,2002,76,117,5,0,34,6,10,147,106,35,161,21,54,0,140,892,2179
ODISHA,JAGATSINGHPUR,2002,16,24,4,0,17,4,6,137,4,17,131,8,29,0,181,508,1261
ODISHA,JAJPUR,2002,22,21,0,0,18,1,19,125,20,15,267,18,66,0,98,814,1687
ODISHA,JHARSUGUDA,2002,17,17,1,0,11,1,19,45,14,15,47,0,13,0,127,302,710
ODISHA,KALAHANDI,2002,22,32,0,0,18,0,7,57,75,36,94,2,19,0,53,343,909
ODISHA,KANDHAMAL,2002,19,13,2,0,32,3,2,84,17,6,374,2,48,0,24,124,948
ODISHA,KENDRAPARA,2002,19,52,0,0,9,3,8,62,31,10,32,24,18,0,5,561,929
ODISHA,KEONJHAR,2002,74,38,4,0,42,0,10,140,96,22,118,4,25,0,197,893,2047
ODISHA,KHURDA,2002,63,92,0,0,52,9,367,540,104,157,1257,19,187,0,171,1403,5236
ODISHA,KORAPUT,2002,47,34,1,0,30,1,26,121,76,17,35,3,41,0,52,744,1452
ODISHA,MALKANGIR,2002,36,23,3,0,15,0,8,40,16,1,44,3,8,0,9,173,459
ODISHA,MAYURBHANJ,2002,83,40,2,0,68,5,15,143,42,29,20,26,106,0,109,1007,2025
ODISHA,NAYAGARH,2002,28,61,0,0,9,3,3,69,36,9,47,8,11,0,31,447,865
ODISHA,NOWRANGPUR,2002,25,16,3,0,17,2,10,72,39,15,53,0,11,0,0,336,764
ODISHA,NUAPADA,2002,15,9,0,0,5,4,1,44,27,2,27,2,17,0,20,246,491
ODISHA,PURI,2002,47,139,2,0,41,3,36,159,31,26,75,23,16,0,88,1598,2561
ODISHA,RAYAGADA,2002,18,33,0,0,15,12,6,59,64,16,27,0,24,0,55,510,959
ODISHA,ROURKELA,2002,28,24,3,0,18,2,36,182,9,24,47,0,18,0,32,628,1226
ODISHA,SAMBALPUR,2002,41,57,0,0,15,2,32,182,43,22,32,5,6,0,101,1049,1904
ODISHA,SONEPUR,2002,7,31,0,0,6,0,0,33,29,11,22,0,20,0,0,238,488
ODISHA,SRP(CUTTACK),2002,0,2,0,0,1,3,19,258,1,4,43,0,2,0,0,82,439
ODISHA,SRP(ROURKELA),2002,6,2,0,0,0,1,2,156,0,0,13,0,3,0,3,71,281
ODISHA,SUNDARGARH,2002,87,57,2,0,21,4,14,153,29,22,736,4,27,0,124,210,1721
ODISHA,TOTAL,2002,1075,1372,58,0,691,91,1028,4240,1598,793,4947,248,1167,0,2672,20755,47728
PUNJAB,AMRITSAR,2002,51,24,4,0,5,9,71,61,0,153,170,9,74,0,75,436,1320
PUNJAB,BARNALA,2002,10,22,0,0,11,1,7,39,0,70,72,3,25,0,52,175,545
PUNJAB,BATALA,2002,30,34,4,0,14,6,18,31,0,72,147,7,32,0,39,160,640
